model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,45,4,58,0.5942859649658203,0.5550404787063599,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,45,5,58,0.5633959770202637,0.5196192860603333,0.1,7
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,45,6,58,0.5942859649658203,0.5552405118942261,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,45,7,58,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,45,8,58,0.5942859649658203,0.5552405118942261,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,45,9,58,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,0,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,1,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,2,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,3,63,0.5942859649658203,0.5550404787063599,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,4,63,0.5942859649658203,0.5550404787063599,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,5,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,6,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,7,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,8,63,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,50,9,63,0.5942859649658203,0.5550404787063599,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,0,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,1,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,2,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,3,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,4,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,5,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,6,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,7,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,8,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_en_core,neutron,baseline,en,51,9,64,0.5942859649658203,0.5581030249595642,0.0,11
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,0,0,13,0.26858365535736084,0.15301677584648132,1.0,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,0,18,0.26858365535736084,0.15301677584648132,1.0,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,1,18,0.26858365535736084,0.15744729340076447,0.8,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,2,18,0.26858365535736084,0.1533609926700592,0.9,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,3,18,0.26858365535736084,0.1533609926700592,0.9,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,4,18,0.26858365535736084,0.16165386140346527,0.6,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,5,18,0.26858365535736084,0.1996578723192215,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,6,18,0.26858365535736084,0.16397985816001892,0.5,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,7,18,0.26858365535736084,0.1583068072795868,0.7,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,8,18,0.26858365535736084,0.15798933804035187,0.7,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,9,18,0.26858365535736084,0.15603721141815186,0.9,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,0,23,0.26858365535736084,0.18384411931037903,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,1,23,0.26858365535736084,0.19983230531215668,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,2,23,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,3,23,0.26858365535736084,0.2157585620880127,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,4,23,0.26858365535736084,0.18525230884552002,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,5,23,0.26858365535736084,0.15510006248950958,0.9,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,6,23,0.26858365535736084,0.1849822700023651,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,7,23,0.26858365535736084,0.1849822700023651,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,8,23,0.26858365535736084,0.1633075773715973,0.6,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,9,23,0.26858365535736084,0.1547713279724121,0.8,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,0,28,0.26858365535736084,0.18436799943447113,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,1,28,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,2,28,0.26858365535736084,0.2157585620880127,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,3,28,0.26858365535736084,0.185978502035141,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,4,28,0.26858365535736084,0.18525230884552002,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,5,28,0.26858365535736084,0.19992801547050476,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,6,28,0.26858365535736084,0.1677137017250061,0.4,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,7,28,0.26858365535736084,0.1996578723192215,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,8,28,0.26858365535736084,0.1664159595966339,0.4,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,9,28,0.26858365535736084,0.199854776263237,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,0,33,0.26858365535736084,0.1996578723192215,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,1,33,0.26858365535736084,0.17067858576774597,0.4,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,2,33,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,3,33,0.26858365535736084,0.17424938082695007,0.3,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,4,33,0.26858365535736084,0.1996578723192215,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,5,33,0.26858365535736084,0.2157585620880127,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,6,33,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,7,33,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,8,33,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,9,33,0.26858365535736084,0.19983230531215668,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,0,38,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,1,38,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,2,38,0.26858365535736084,0.199854776263237,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,3,38,0.26858365535736084,0.19983230531215668,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,4,38,0.26858365535736084,0.2157585620880127,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,5,38,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,6,38,0.26858365535736084,0.17332203686237335,0.3,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,7,38,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,8,38,0.26858365535736084,0.20672039687633514,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,9,38,0.26858365535736084,0.1860283464193344,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,0,43,0.26858365535736084,0.1873224377632141,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,1,43,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,2,43,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,3,43,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,4,43,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,5,43,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,6,43,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,7,43,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,8,43,0.26858365535736084,0.1873224377632141,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,9,43,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,0,48,0.26858365535736084,0.1860283464193344,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,1,48,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,2,48,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,3,48,0.26858365535736084,0.17117339372634888,0.3,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,4,48,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,5,48,0.26858365535736084,0.20672039687633514,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,6,48,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,7,48,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,8,48,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,9,48,0.26858365535736084,0.2157585620880127,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,0,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,1,53,0.26858365535736084,0.185978502035141,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,2,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,3,53,0.26858365535736084,0.18663546442985535,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,4,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,5,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,6,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,7,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,8,53,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,9,53,0.26858365535736084,0.20681706070899963,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,0,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,1,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,2,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,3,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,4,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,5,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,6,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,7,58,0.26858365535736084,0.20300087332725525,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,8,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,45,9,58,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,0,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,1,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,2,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,3,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,4,63,0.26858365535736084,0.2157585620880127,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,5,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,6,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,7,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,8,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,50,9,63,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,0,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,1,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,2,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,3,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,4,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,5,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,6,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,7,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,8,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_zh_phrase,中子测量电流,baseline,zh,51,9,64,0.26858365535736084,0.2173004150390625,0.2,1
sentence-transformers/all-MiniLM-L6-v2,baseline_en_phrase,neutron measurement current,baseline,en,0,0,13,0.5812032222747803,0.5444711446762085,1.0,1
sentence-transformers/all-MiniLM-L6-v2,baseline_en_phrase,neutron measurement current,baseline,en,5,0,18,0.5812032222747803,0.5444711446762085,1.0,1
sentence-transformers/all-MiniLM-L6-v2,baseline_en_phrase,neutron measurement current,baseline,en,5,1,18,0.5812032222747803,0.5444711446762085,1.0,1
sentence-transformers/all-MiniLM-L6-v2,baseline_en_phrase,neutron measurement current,baseline,en,5,2,18,0.5812032222747803,0.5572394132614136,0.7,1
sentence-transformers/all-MiniLM-L6-v2,baseline_en_phrase,neutron measurement current,baseline,en,5,3,18,0.5812032222747803,0.5444711446762085,1.0,1
